,Abundance,slides,Background,Celltype
144,0.02870846554737237,HL 080 IC08-BRON-P021,COVID-19,Monocyte/Macrophage
145,0.014255797460967671,HL 080 IC08-BRON-P022,COVID-19,Monocyte/Macrophage
146,0.017840452443258624,HL 080 IC08-BRON-P023,COVID-19,Monocyte/Macrophage
147,0.021837882683533354,HL 080 IC08-BRON-V016,COVID-19,Monocyte/Macrophage
148,0.015077503829382805,HL 080 IC08-BRON-V017,COVID-19,Monocyte/Macrophage
149,0.021544071996507645,HL 080 IC08-EDAD-P039,COVID-19,Monocyte/Macrophage
150,0.012851421964524237,HL 080 IC09-EDAD-V025,COVID-19,Monocyte/Macrophage
151,0.013653887509477587,HL 080 IC09-EDAD-V026,COVID-19,Monocyte/Macrophage
152,0.01647017516289164,HL 080 IC09-EDAD-V027,COVID-19,Monocyte/Macrophage
153,0.021166997843426457,HL 080 IC09-PRES-P016,COVID-19,Monocyte/Macrophage
154,0.015049518103855958,HL 080 IC09-PRES-V010,COVID-19,Monocyte/Macrophage
155,0.021196701580753614,HL 080 IC09-PRES-V011,COVID-19,Monocyte/Macrophage
156,0.017308110212026547,HL 080 IC09-PRES-V012,COVID-19,Monocyte/Macrophage
157,0.020877620601466015,HL 080 IC09-PRES-V013,COVID-19,Monocyte/Macrophage
158,0.0003796075710095841,HL 080 IC11-EDAD-P040,COVID-19,Monocyte/Macrophage
159,2.1363872266166765e-05,HL 080 IC11-MDAD-V009,COVID-19,Monocyte/Macrophage
160,8.555000869927594e-05,HL 080 IC11-ODAD-P029,COVID-19,Monocyte/Macrophage
161,0.013891448136562729,HL 080 IC11-ODAD-V019,COVID-19,Monocyte/Macrophage
162,0.023013738874336383,HL 080 IC11-ODAD-V020,COVID-19,Monocyte/Macrophage
163,4.294852348279242e-06,HL 080 IC11-PRES-P018,COVID-19,Monocyte/Macrophage
164,0.0005549399754509445,HL 080 IC11-PRES-P019,COVID-19,Monocyte/Macrophage
165,0.0058690033720257,HL 080 IC12-BRON-P024,COVID-19,Monocyte/Macrophage
166,0.030773901572476683,HL 080 IC12-BRON-P025,COVID-19,Monocyte/Macrophage
167,0.03586235785251255,HL 080 IC12-BRON-P026,COVID-19,Monocyte/Macrophage
168,0.03372614605888155,HL 080 IC12-BRON-P027,COVID-19,Monocyte/Macrophage
169,0.0555127973454314,HL 080 IC12-ODAD-P030,COVID-19,Monocyte/Macrophage
170,6.484273474407051e-06,HL 080 IC14-EDAD-P041,COVID-19,Monocyte/Macrophage
171,0.0005452788785505045,HL 080 IC14-EDAD-P042,COVID-19,Monocyte/Macrophage
172,1.7287187192057938e-05,HL 080 IC14-EDAD-P043,COVID-19,Monocyte/Macrophage
173,0.035113749283616935,HL 080 IC14-EDAD-P044,COVID-19,Monocyte/Macrophage
174,0.018585619585976175,HL 080 IC14-EDAD-P045,COVID-19,Monocyte/Macrophage
175,0.0034546635081535116,HL 080 IC14-EDAD-V028,COVID-19,Monocyte/Macrophage
176,0.0006576246615188102,HL 080 IC15-EDAD-P046,COVID-19,Monocyte/Macrophage
177,0.004915174756210346,HL 080 IC15-EDAD-P047,COVID-19,Monocyte/Macrophage
178,0.0011303168712730374,HL 080 IC15-EDAD-P048,COVID-19,Monocyte/Macrophage
179,0.002376210812070833,HL 080 IC15-EDAD-P049,COVID-19,Monocyte/Macrophage
180,0.00102779681099616,HL 080 IC15-EDAD-P050,COVID-19,Monocyte/Macrophage
181,0.003188817937654894,HL 080 IC15-EDAD-V029,COVID-19,Monocyte/Macrophage
182,0.00024063941458975563,HL 080 IC15-ODAD-P031,COVID-19,Monocyte/Macrophage
183,0.022043718139039634,MPM20-10-A6-EDAD-P088,COVID-19,Monocyte/Macrophage
184,0.020924740113904012,MPM20-10-A6-EDAD-P089,COVID-19,Monocyte/Macrophage
185,0.020380390879333084,MPM20-10-A6-EDAD-P090,COVID-19,Monocyte/Macrophage
186,0.022625906214158806,MPM20-10-A6-EDAD-P091,COVID-19,Monocyte/Macrophage
187,0.010919482669115294,MPM20-10-A6-EDAD-V045,COVID-19,Monocyte/Macrophage
188,0.02127884995516032,MPM20-3-A5-ODAD-P004,COVID-19,Monocyte/Macrophage
189,0.014919594783369378,MPM20-3-A5-ODAD-P005,COVID-19,Monocyte/Macrophage
190,0.01740190058355522,MPM20-3-A5-ODAD-P006,COVID-19,Monocyte/Macrophage
191,0.0169885773918699,MPM20-3-A5-ODAD-P007,COVID-19,Monocyte/Macrophage
192,0.015816079230365553,MPM20-3-A5-ODAD-V003,COVID-19,Monocyte/Macrophage
193,0.014963185575025333,MPM20-3-A5-ODAD-V004,COVID-19,Monocyte/Macrophage
194,0.015262328454492642,MPM20-3-A5-ODAD-V005,COVID-19,Monocyte/Macrophage
195,0.006570994559323892,MPM20-3-A5-ODAD-V006,COVID-19,Monocyte/Macrophage
196,0.03472360181048587,MPM20-4-A5-EDAD-P010,COVID-19,Monocyte/Macrophage
197,0.030843283343144606,MPM20-4-A5-EDAD-P011,COVID-19,Monocyte/Macrophage
198,0.0017766966935008946,MPM20-4-A5-EDAD-P012,COVID-19,Monocyte/Macrophage
199,0.014111463020132112,MPM20-4-A5-EDAD-P014,COVID-19,Monocyte/Macrophage
200,0.009941888258100034,MPM20-4-A5-EDAD-V008,COVID-19,Monocyte/Macrophage
201,0.018207962574565893,MPM20-4-A5-EDAD-V009,COVID-19,Monocyte/Macrophage
202,0.008497543127361442,MPM20-4-A5-EDAD-V010,COVID-19,Monocyte/Macrophage
203,0.016253501474335685,MPM20-4-A5-MDAD-V004,COVID-19,Monocyte/Macrophage
204,0.04480470884156457,MPM20-4-A5-ODAD-P008,COVID-19,Monocyte/Macrophage
205,0.030722516252727667,MPM20-4-A5-PRES-P008,COVID-19,Monocyte/Macrophage
206,0.0037078483580424834,MPM20-5-A5-EDAD-P015,COVID-19,Monocyte/Macrophage
207,0.011737537958889625,MPM20-5-A5-EDAD-P016,COVID-19,Monocyte/Macrophage
208,0.02106013793538083,MPM20-5-A5-EDAD-P017,COVID-19,Monocyte/Macrophage
209,0.03593327859120144,MPM20-5-A5-EDAD-P018,COVID-19,Monocyte/Macrophage
210,0.022687549356113026,MPM20-5-A5-EDAD-V011,COVID-19,Monocyte/Macrophage
211,0.015124248552152206,MPM20-5-A5-EDAD-V012,COVID-19,Monocyte/Macrophage
212,0.015987159255521178,MPM20-5-A5-EDAD-V013,COVID-19,Monocyte/Macrophage
213,0.011017155619863295,MPM20-5-A5-EDAD-V014,COVID-19,Monocyte/Macrophage
214,0.019459481598846952,MPM20-6-A4-EDAD-P020,COVID-19,Monocyte/Macrophage
215,0.02078368597382321,MPM20-6-A4-EDAD-P021,COVID-19,Monocyte/Macrophage
216,0.02964940146501726,MPM20-6-A4-EDAD-P022,COVID-19,Monocyte/Macrophage
217,0.017965589413238323,MPM20-6-A4-EDAD-P023,COVID-19,Monocyte/Macrophage
218,0.03782344221306975,MPM20-6-A4-EDAD-P024,COVID-19,Monocyte/Macrophage
219,0.02608128094937758,MPM20-6-A4-EDAD-P025,COVID-19,Monocyte/Macrophage
220,0.02009403755500534,MPM20-6-A4-EDAD-V015,COVID-19,Monocyte/Macrophage
221,0.019169502218869938,MPM20-6-A4-PRES-P009,COVID-19,Monocyte/Macrophage
222,0.007457078863967174,MPM20-8-A13-EDAD-P026,COVID-19,Monocyte/Macrophage
223,0.0021153897509884187,MPM20-8-A13-EDAD-P027,COVID-19,Monocyte/Macrophage
224,0.006039966181095095,MPM20-8-A13-EDAD-P028,COVID-19,Monocyte/Macrophage
225,0.0016751020031640037,MPM20-8-A13-EDAD-V017,COVID-19,Monocyte/Macrophage
226,0.006131621650014478,MPM20-8-A13-EDAD-V018,COVID-19,Monocyte/Macrophage
227,0.0061873568231205255,MPM20-8-A13-EDAD-V019,COVID-19,Monocyte/Macrophage
228,0.012612996583679217,MPM20-8-A13-MDAD-P003,COVID-19,Monocyte/Macrophage
229,0.0038003724230633463,MPM20-9-A13 -MDAD-P004,COVID-19,Monocyte/Macrophage
230,0.004444747759486058,MPM20-9-A13 -MDAD-V005,COVID-19,Monocyte/Macrophage
231,0.003343840340895664,MPM20-9-A13 -MDAD-V006,COVID-19,Monocyte/Macrophage
232,0.006180363128804285,MPM20-9-A13 -ODAD-V007,COVID-19,Monocyte/Macrophage
0,0.0009268388923644595,CVAIR-NCL-004 1A-EDAD P003,COVID-19,Monocyte/Macrophage
1,0.003190222194858261,CVAIR-NCL-004 1A-EDAD P004,COVID-19,Monocyte/Macrophage
2,0.0017523724643873813,CVAIR-NCL-004 1A-EDAD V001,COVID-19,Monocyte/Macrophage
3,0.009349676242929978,CVAIR-NCL-004 1A-EDAD V002,COVID-19,Monocyte/Macrophage
4,0.004845261190003716,CVAIR-NCL-004 1A-EDAD V003,COVID-19,Monocyte/Macrophage
5,0.0071440203553856715,CVAIR-NCL-004 1A-EDAD V004,COVID-19,Monocyte/Macrophage
6,0.0009341303929346197,CVAIR-NCL-004 1A-PRES V003,COVID-19,Monocyte/Macrophage
7,0.0032739351487201932,CVAIR-NCL-005 B-CEPA-MDAD P002,COVID-19,Monocyte/Macrophage
8,0.002457918269376513,CVAIR-NCL-005 B-CEPA-MDAD V001,COVID-19,Monocyte/Macrophage
9,0.0020496004628789547,CVAIR-NCL-005 B-CEPA-ODAD P001,COVID-19,Monocyte/Macrophage
10,0.002269908228714069,CVAIR-NCL-005 B-CEPA-ODAD P001A,COVID-19,Monocyte/Macrophage
11,0.0036231835567077076,CVAIR-NCL-005 B-CEPA-ODAD V002,COVID-19,Monocyte/Macrophage
12,0.005752847802448902,CVAIR-NCL-006 1B-EDAD P006,COVID-19,Monocyte/Macrophage
13,0.0021717673969638353,CVAIR-NCL-006 1B-EDAD P008,COVID-19,Monocyte/Macrophage
14,0.0016988335503355014,CVAIR-NCL-006 1B-EDAD P009,COVID-19,Monocyte/Macrophage
15,0.004926399334592154,CVAIR-NCL-006 1B-EDAD V005,COVID-19,Monocyte/Macrophage
16,0.0005078005082149508,CVAIR-NCL-006 1B-EDAD V005 2,COVID-19,Monocyte/Macrophage
17,0.000866788571735328,CVAIR-NCL-006 1B-EDAD V006,COVID-19,Monocyte/Macrophage
18,0.00045642140684958363,CVAIR-NCL-006 1B-EDAD V007,COVID-19,Monocyte/Macrophage
19,0.006203689175210125,CVAIR-NCL-006 1B-MDAD V003,COVID-19,Monocyte/Macrophage
20,0.0030527125738738733,CVAIR-NCL-006 1B-ODAD P003,COVID-19,Monocyte/Macrophage
21,0.0017823379578525609,CVAIR-NCL-007 1C-PRES P005,COVID-19,Monocyte/Macrophage
22,0.004679414229311839,CVAIR-NCL-008 1K-ACFF P005,COVID-19,Monocyte/Macrophage
23,0.010271146275144714,CVAIR-NCL-008 1K-ACFF P006,COVID-19,Monocyte/Macrophage
24,0.0036250919186546116,CVAIR-NCL-008 1K-ACFF P007,COVID-19,Monocyte/Macrophage
25,0.0069967016069646575,CVAIR-NCL-008 1K-ACFF P008,COVID-19,Monocyte/Macrophage
26,0.017179400597919434,CVAIR-NCL-008 1K-ACFF V006,COVID-19,Monocyte/Macrophage
27,0.00019206260012049467,CVAIR-NCL-008 1K-ACFF V007,COVID-19,Monocyte/Macrophage
28,0.004058470403291244,CVAIR-NCL-008 1K-ACFF V008,COVID-19,Monocyte/Macrophage
29,0.0330407828409234,CVAIR-NCL-008 1K-PRES P006,COVID-19,Monocyte/Macrophage
30,0.010856736446164384,CVAIR-NCL-008 1K-PRES V004,COVID-19,Monocyte/Macrophage
31,0.003475451516908728,CVAIR-NCL-009 1C-BRON-P005,COVID-19,Monocyte/Macrophage
32,0.009323680294524283,CVAIR-NCL-009 1C-BRON-P006,COVID-19,Monocyte/Macrophage
33,0.0038898227001636903,CVAIR-NCL-009 1C-BRON-P007,COVID-19,Monocyte/Macrophage
34,0.0290965141367165,CVAIR-NCL-009 1C-BRON-P008,COVID-19,Monocyte/Macrophage
35,0.0024821279553913353,CVAIR-NCL-009 1C-BRON-V005,COVID-19,Monocyte/Macrophage
36,0.002085604878759502,CVAIR-NCL-009 1C-BRON-V006,COVID-19,Monocyte/Macrophage
37,0.0037453794277765035,CVAIR-NCL-009 1C-BRON-V007,COVID-19,Monocyte/Macrophage
38,0.05850070408097254,CVAIR-NCL-009 1C-PRES-P007,COVID-19,Monocyte/Macrophage
39,0.052774177344756514,CVAIR-NCL-009 1C-PRES-V006,COVID-19,Monocyte/Macrophage
40,0.028983717846640198,CVAIR-NCL-015-EDAD P058,COVID-19,Monocyte/Macrophage
41,0.004648358104723897,CVAIR-NCL-015-EDAD P059,COVID-19,Monocyte/Macrophage
42,0.002654750106033256,CVAIR-NCL-015-EDAD P060,COVID-19,Monocyte/Macrophage
43,0.005876807184205675,CVAIR-NCL-015-MDAD P014,COVID-19,Monocyte/Macrophage
44,0.0015538119852517398,CVAIR-NCL-015-MDAD V011,COVID-19,Monocyte/Macrophage
45,0.005359965671968844,CVAIR-NCL-015-PRES HA-V001 002,COVID-19,Monocyte/Macrophage
46,0.00247034355316071,CVAIR-NCL-016-EDAD-P030,COVID-19,Monocyte/Macrophage
47,0.003329923441312541,CVAIR-NCL-016-EDAD-P051,COVID-19,Monocyte/Macrophage
48,0.019403815248391805,CVAIR-NCL-016-EDAD-P052,COVID-19,Monocyte/Macrophage
49,0.0031539072299590276,CVAIR-NCL-016-EDAD-V031,COVID-19,Monocyte/Macrophage
50,0.01561968376811546,CVAIR-NCL-016-MDAD-V010,COVID-19,Monocyte/Macrophage
51,0.0004232202530212678,CVAIR-NCL-017-ACFF-P010,COVID-19,Monocyte/Macrophage
52,0.0024958542256822234,CVAIR-NCL-017-ACFF-V010,COVID-19,Monocyte/Macrophage
53,0.003489183720649604,CVAIR-NCL-017-ACFF-V011,COVID-19,Monocyte/Macrophage
54,0.00015907312799001155,CVAIR-NCL-017-ACFF-V012,COVID-19,Monocyte/Macrophage
55,0.00011727410284431167,CVAIR-NCL-017-ACFF-V013,COVID-19,Monocyte/Macrophage
56,0.0010879308233356212,CVAIR-NCL-017-HAPRES P002,COVID-19,Monocyte/Macrophage
57,0.008621220296660619,CVAIR-NCL-019-MDAD-P015,COVID-19,Monocyte/Macrophage
58,0.0026083151082029166,CVAIR-NCL-019-MDAD-P016,COVID-19,Monocyte/Macrophage
59,0.009696167491792047,CVAIR-NCL-019-MDAD-V012,COVID-19,Monocyte/Macrophage
60,0.006247742370743652,CVAIR-NCL-019-ODAD-P015,COVID-19,Monocyte/Macrophage
61,0.003847885241315956,CVAIR-NCL-019-ODAD-P033,COVID-19,Monocyte/Macrophage
62,0.0042769263793113865,CVAIR-NCL-019-ODAD-P034,COVID-19,Monocyte/Macrophage
63,0.005739190311963123,CVAIR-NCL-019-ODAD-P036,COVID-19,Monocyte/Macrophage
64,0.004709833590811872,CVAIR-NCL-019-ODAD-P037,COVID-19,Monocyte/Macrophage
65,0.004664557966440082,CVAIR-NCL-019-ODAD-V023,COVID-19,Monocyte/Macrophage
66,0.015071346067025626,CVAIR-NCL-020-EDAD-P079,COVID-19,Monocyte/Macrophage
67,0.010904411901028942,CVAIR-NCL-020-EDAD-P080,COVID-19,Monocyte/Macrophage
68,0.007232465429034632,CVAIR-NCL-020-EDAD-P082,COVID-19,Monocyte/Macrophage
69,0.02923520204490331,CVAIR-NCL-020-EDAD-P083,COVID-19,Monocyte/Macrophage
70,0.024463408320948708,CVAIR-NCL-020-EDAD-P086,COVID-19,Monocyte/Macrophage
71,0.012413983210731772,CVAIR-NCL-020-EDAD-P087,COVID-19,Monocyte/Macrophage
72,0.0008747713330895616,CVAIR-NCL-021-EDAD P061,COVID-19,Monocyte/Macrophage
73,0.009101599936780818,CVAIR-NCL-021-EDAD P062,COVID-19,Monocyte/Macrophage
74,0.020045225366163617,CVAIR-NCL-021-EDAD P063,COVID-19,Monocyte/Macrophage
75,0.005236579818801675,CVAIR-NCL-021-EDAD P065,COVID-19,Monocyte/Macrophage
76,0.009959776029238695,CVAIR-NCL-021-EDAD P067,COVID-19,Monocyte/Macrophage
77,0.007003900294409657,CVAIR-NCL-021-EDAD P068,COVID-19,Monocyte/Macrophage
78,0.006410846642876628,CVAIR-NCL-021-EDAD V037,COVID-19,Monocyte/Macrophage
79,0.0037931519227949614,CVAIR-NCL-021-EDAD V038,COVID-19,Monocyte/Macrophage
80,0.004592651366223596,CVAIR-NCL-022-EDAD-P053,COVID-19,Monocyte/Macrophage
81,0.007540184223217566,CVAIR-NCL-022-EDAD-P054,COVID-19,Monocyte/Macrophage
82,0.0020589396237178335,CVAIR-NCL-022-EDAD-P056,COVID-19,Monocyte/Macrophage
83,0.004261596166429275,CVAIR-NCL-022-EDAD-P057,COVID-19,Monocyte/Macrophage
84,0.0025485277403452453,CVAIR-NCL-022-EDAD-V032,COVID-19,Monocyte/Macrophage
85,0.009802161377269837,CVAIR-NCL-022-EDAD-V033,COVID-19,Monocyte/Macrophage
86,0.005401862818069728,CVAIR-NCL-022-EDAD-V034,COVID-19,Monocyte/Macrophage
87,0.011366541796326386,CVAIR-NCL-022-EDAD-V035,COVID-19,Monocyte/Macrophage
88,0.007681438288648624,CVAIR-NCL-022-EDAD-V036,COVID-19,Monocyte/Macrophage
89,0.09302315631099832,CVAIR-NCL-023-EDAD-P071,COVID-19,Monocyte/Macrophage
90,0.04634578406240168,CVAIR-NCL-023-EDAD-P073,COVID-19,Monocyte/Macrophage
91,0.03427048547329099,CVAIR-NCL-023-EDAD-P074,COVID-19,Monocyte/Macrophage
92,0.04554092662627394,CVAIR-NCL-023-EDAD-P075,COVID-19,Monocyte/Macrophage
93,0.051666833449893784,CVAIR-NCL-023-EDAD-V043,COVID-19,Monocyte/Macrophage
94,0.003186627970174057,CVAIR-NCL-023-MDAD-P017,COVID-19,Monocyte/Macrophage
95,0.034617882431729634,CVAIR-NCL-024-EDAD P069,COVID-19,Monocyte/Macrophage
96,0.0590086003985645,CVAIR-NCL-024-EDAD P070,COVID-19,Monocyte/Macrophage
97,0.016737276744509352,CVAIR-NCL-024-EDAD V040,COVID-19,Monocyte/Macrophage
98,0.017400036910377108,CVAIR-NCL-024-EDAD V040a,COVID-19,Monocyte/Macrophage
99,0.044667403433683216,CVAIR-NCL-024-EDAD V041,COVID-19,Monocyte/Macrophage
100,0.0022765917198782053,HL 080 IC01-MDAD-P005,COVID-19,Monocyte/Macrophage
101,0.0021552621012075916,HL 080 IC01-ODAD-P008,COVID-19,Monocyte/Macrophage
102,0.007561142300978582,HL 080 IC01-ODAD-P009,COVID-19,Monocyte/Macrophage
103,0.0029009278192948097,HL 080 IC01-ODAD-P010,COVID-19,Monocyte/Macrophage
104,0.0020187440492600403,HL 080 IC01-ODAD-V008,COVID-19,Monocyte/Macrophage
105,0.0003742590753199541,HL 080 IC01-ODAD-V009,COVID-19,Monocyte/Macrophage
106,0.0003987212268246061,HL 080 IC01-ODAD-V010,COVID-19,Monocyte/Macrophage
107,0.00019814281744408362,HL 080 IC01-ODAD-V011,COVID-19,Monocyte/Macrophage
108,0.007706575155544307,HL 080 IC01-PRES-P011,COVID-19,Monocyte/Macrophage
109,0.009150368460884567,HL 080 IC01-PRES-V008,COVID-19,Monocyte/Macrophage
110,0.0008510790500609647,HL 080 IC02-1.2 MDAD-P008,COVID-19,Monocyte/Macrophage
111,0.0007138505032201393,HL 080 IC02-1.4 ODAD-P011,COVID-19,Monocyte/Macrophage
112,0.0026506090206796324,HL 080 IC02-1.7 ODAD-P012,COVID-19,Monocyte/Macrophage
113,0.01780297131544502,HL 080 IC02-1.8 PRES-V009,COVID-19,Monocyte/Macrophage
114,0.01845768595329442,HL 080 IC02-2.1 ODAD-P013,COVID-19,Monocyte/Macrophage
115,0.002044470805600486,HL 080 IC02-2.5 MDAD-P007,COVID-19,Monocyte/Macrophage
116,0.0008190018547244445,HL 080 IC02-2.6 MDAD-P006,COVID-19,Monocyte/Macrophage
117,0.008990504402958559,HL 080 IC02-3.1 PRES-P012,COVID-19,Monocyte/Macrophage
118,0.00469461136592287,HL 080 IC03-1.1 MDAD-P009,COVID-19,Monocyte/Macrophage
119,0.0027607670234380574,HL 080 IC03-1.2 MDAD-P030,COVID-19,Monocyte/Macrophage
120,0.008132883431731257,HL 080 IC03-1.3 EDAD-P029,COVID-19,Monocyte/Macrophage
121,0.005016588759129053,HL 080 IC03-1.4 EDAD-P031,COVID-19,Monocyte/Macrophage
122,0.0052476616699871125,HL 080 IC03-3.1 EDAD-P033,COVID-19,Monocyte/Macrophage
123,0.011342169351178929,HL 080 IC03-3.2 EDAD-P032,COVID-19,Monocyte/Macrophage
124,0.012133925021740266,HL 080 IC03-3.3 EDAD-V020,COVID-19,Monocyte/Macrophage
125,0.00345477455904166,HL 080 IC04-MDAD-P010,COVID-19,Monocyte/Macrophage
126,0.011257332221183736,HL 080 IC04-ODAD-P015,COVID-19,Monocyte/Macrophage
127,0.0024189693056971486,HL 080 IC04-ODAD-P016,COVID-19,Monocyte/Macrophage
128,0.002816033746035093,HL 080 IC04-ODAD-P017,COVID-19,Monocyte/Macrophage
129,0.005189505705730323,HL 080 IC04-ODAD-P018,COVID-19,Monocyte/Macrophage
130,0.018831225913207614,HL 080 IC04-ODAD-V012,COVID-19,Monocyte/Macrophage
131,0.004373931823852545,HL 080 IC04-ODAD-V013,COVID-19,Monocyte/Macrophage
132,0.003152074178542959,HL 080 IC04-ODAD-V014,COVID-19,Monocyte/Macrophage
133,0.009662923515668356,HL 080 IC04-ODAD-V016,COVID-19,Monocyte/Macrophage
134,0.0015468117316136479,HL 080 IC05-MDAD-P011,COVID-19,Monocyte/Macrophage
135,0.005254634412608359,HL 080 IC05-ODAD-P019,COVID-19,Monocyte/Macrophage
136,0.004720481371684182,HL 080 IC05-ODAD-P020,COVID-19,Monocyte/Macrophage
137,0.007188671159156316,HL 080 IC05-ODAD-P021,COVID-19,Monocyte/Macrophage
138,0.006113509060441162,HL 080 IC05-ODAD-P022,COVID-19,Monocyte/Macrophage
139,0.00912693998631409,HL 080 IC05-ODAD-P023,COVID-19,Monocyte/Macrophage
140,0.0029011733089583,HL 080 IC05-ODAD-P024,COVID-19,Monocyte/Macrophage
141,0.005694821067781268,HL 080 IC05-ODAD-P025,COVID-19,Monocyte/Macrophage
142,0.0021164183139262705,HL 080 IC05-ODAD-P026,COVID-19,Monocyte/Macrophage
143,0.004431497328761968,HL 080 IC05-ODAD-V017,COVID-19,Monocyte/Macrophage
144,0.046859920645801585,HL 080 IC08-BRON-P021,COVID-19,Monocyte/Macrophage
145,0.08526164520245977,HL 080 IC08-BRON-P022,COVID-19,Monocyte/Macrophage
146,0.026906947504563652,HL 080 IC08-BRON-P023,COVID-19,Monocyte/Macrophage
147,0.003839176524367927,HL 080 IC08-BRON-V016,COVID-19,Monocyte/Macrophage
148,0.026471677057186935,HL 080 IC08-BRON-V017,COVID-19,Monocyte/Macrophage
149,0.0020672932649245163,HL 080 IC08-EDAD-P039,COVID-19,Monocyte/Macrophage
150,0.00011037378619527542,HL 080 IC09-EDAD-V025,COVID-19,Monocyte/Macrophage
151,7.357315999944121e-05,HL 080 IC09-EDAD-V026,COVID-19,Monocyte/Macrophage
152,0.00011577504279650634,HL 080 IC09-EDAD-V027,COVID-19,Monocyte/Macrophage
153,8.147437299289376e-05,HL 080 IC09-PRES-P016,COVID-19,Monocyte/Macrophage
154,0.00013934960176081442,HL 080 IC09-PRES-V010,COVID-19,Monocyte/Macrophage
155,0.00013110827818703526,HL 080 IC09-PRES-V011,COVID-19,Monocyte/Macrophage
156,0.0001093419780990042,HL 080 IC09-PRES-V012,COVID-19,Monocyte/Macrophage
157,0.00017596774216540264,HL 080 IC09-PRES-V013,COVID-19,Monocyte/Macrophage
158,0.003206686355192964,HL 080 IC11-EDAD-P040,COVID-19,Monocyte/Macrophage
159,0.013649235868928135,HL 080 IC11-MDAD-V009,COVID-19,Monocyte/Macrophage
160,0.0001409480600675635,HL 080 IC11-ODAD-P029,COVID-19,Monocyte/Macrophage
161,0.0014603820689907338,HL 080 IC11-ODAD-V019,COVID-19,Monocyte/Macrophage
162,0.00142113785586962,HL 080 IC11-ODAD-V020,COVID-19,Monocyte/Macrophage
163,0.005908931853375341,HL 080 IC11-PRES-P018,COVID-19,Monocyte/Macrophage
164,0.01872207392872174,HL 080 IC11-PRES-P019,COVID-19,Monocyte/Macrophage
165,0.04896643857131674,HL 080 IC12-BRON-P024,COVID-19,Monocyte/Macrophage
166,0.015620771841539002,HL 080 IC12-BRON-P025,COVID-19,Monocyte/Macrophage
167,0.034361909583050715,HL 080 IC12-BRON-P026,COVID-19,Monocyte/Macrophage
168,0.006836394729684497,HL 080 IC12-BRON-P027,COVID-19,Monocyte/Macrophage
169,0.00915107929602815,HL 080 IC12-ODAD-P030,COVID-19,Monocyte/Macrophage
170,0.000350340575505173,HL 080 IC14-EDAD-P041,COVID-19,Monocyte/Macrophage
171,0.0013535449583862494,HL 080 IC14-EDAD-P042,COVID-19,Monocyte/Macrophage
172,0.004009345433464506,HL 080 IC14-EDAD-P043,COVID-19,Monocyte/Macrophage
173,0.03246357156003869,HL 080 IC14-EDAD-P044,COVID-19,Monocyte/Macrophage
174,0.003025880502451955,HL 080 IC14-EDAD-P045,COVID-19,Monocyte/Macrophage
175,0.005332972729574943,HL 080 IC14-EDAD-V028,COVID-19,Monocyte/Macrophage
176,0.0004974438469779589,HL 080 IC15-EDAD-P046,COVID-19,Monocyte/Macrophage
177,0.028179411242813066,HL 080 IC15-EDAD-P047,COVID-19,Monocyte/Macrophage
178,0.005190854931307407,HL 080 IC15-EDAD-P048,COVID-19,Monocyte/Macrophage
179,0.009947652600250106,HL 080 IC15-EDAD-P049,COVID-19,Monocyte/Macrophage
180,0.011323148090030703,HL 080 IC15-EDAD-P050,COVID-19,Monocyte/Macrophage
181,0.008756014642119482,HL 080 IC15-EDAD-V029,COVID-19,Monocyte/Macrophage
182,0.010288109248837924,HL 080 IC15-ODAD-P031,COVID-19,Monocyte/Macrophage
183,0.00024482640781627236,MPM20-10-A6-EDAD-P088,COVID-19,Monocyte/Macrophage
184,0.0006085131450403105,MPM20-10-A6-EDAD-P089,COVID-19,Monocyte/Macrophage
185,0.00011579925710272256,MPM20-10-A6-EDAD-P090,COVID-19,Monocyte/Macrophage
186,0.0007018555126251353,MPM20-10-A6-EDAD-P091,COVID-19,Monocyte/Macrophage
187,0.004181583814899047,MPM20-10-A6-EDAD-V045,COVID-19,Monocyte/Macrophage
188,0.003259804187552176,MPM20-3-A5-ODAD-P004,COVID-19,Monocyte/Macrophage
189,0.0026791052307275666,MPM20-3-A5-ODAD-P005,COVID-19,Monocyte/Macrophage
190,0.002277581693726289,MPM20-3-A5-ODAD-P006,COVID-19,Monocyte/Macrophage
191,0.0024104750509521527,MPM20-3-A5-ODAD-P007,COVID-19,Monocyte/Macrophage
192,0.0028932379283729817,MPM20-3-A5-ODAD-V003,COVID-19,Monocyte/Macrophage
193,0.00234023684106928,MPM20-3-A5-ODAD-V004,COVID-19,Monocyte/Macrophage
194,0.0027772168474706487,MPM20-3-A5-ODAD-V005,COVID-19,Monocyte/Macrophage
195,0.0013879829473890798,MPM20-3-A5-ODAD-V006,COVID-19,Monocyte/Macrophage
196,0.008955097834836973,MPM20-4-A5-EDAD-P010,COVID-19,Monocyte/Macrophage
197,0.017162423284736814,MPM20-4-A5-EDAD-P011,COVID-19,Monocyte/Macrophage
198,0.026974113285587655,MPM20-4-A5-EDAD-P012,COVID-19,Monocyte/Macrophage
199,0.0076546923437096955,MPM20-4-A5-EDAD-P014,COVID-19,Monocyte/Macrophage
200,0.013092738208310925,MPM20-4-A5-EDAD-V008,COVID-19,Monocyte/Macrophage
201,0.0014756811398379725,MPM20-4-A5-EDAD-V009,COVID-19,Monocyte/Macrophage
